,Input.extroversion_video1,Input.extroversion_video2,Input.neuroticism_video1,Input.neuroticism_video2,Input.agreeableness_video1,Input.agreeableness_video2,Input.conscientiousness_video1,Input.conscientiousness_video2,Input.openness_video1,Input.openness_video2,WorkerId,Answer.hO.left,Answer.hO.right,Answer.hC.left,Answer.hC.right,Answer.hE.left,Answer.hE.right,Answer.hA.left,Answer.hO.right.1,Answer.hO.left.1,Answer.hA.right,Answer.hN.left,Answer.hN.right,Answer.hTLeft.left,Answer.hTRight.right
26,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_82.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_54.mp4,https://www.cs.umb.edu/~srikark/selected_videos/70b048c138_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/86410175f1_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0601b6267e_9.mp4,A11SX02CICZN85,False,True,True,False,True,False,False,True,False,True,True,False,True,True
27,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_82.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_54.mp4,https://www.cs.umb.edu/~srikark/selected_videos/70b048c138_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/86410175f1_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0601b6267e_9.mp4,A1IU5OP7BBZHZ7,True,False,False,True,True,False,False,False,True,True,True,False,True,True
28,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_82.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c8c00639ec_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0014697d89_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_54.mp4,https://www.cs.umb.edu/~srikark/selected_videos/70b048c138_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/86410175f1_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0601b6267e_9.mp4,A1NF6PELRKACS9,False,True,False,True,False,True,True,True,False,False,False,True,True,True
29,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A3QS7M912JGKFD,False,True,True,False,True,False,True,True,False,False,True,False,True,True
30,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A2XI3DX3IJ1TAV,False,True,False,True,True,False,False,True,False,True,False,True,True,True
31,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A3O81LHBBI8NPK,False,True,False,True,True,False,False,True,False,True,True,False,True,True
32,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A1NF6PELRKACS9,False,True,False,True,True,False,False,True,False,True,True,False,True,True
33,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,AISFU4P55HYEH,False,True,False,True,True,False,False,True,False,True,True,False,True,True
34,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A2J237J8KM3OCS,False,True,False,True,True,False,False,True,False,True,False,True,True,True
35,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,AH3ER3EJXHRO2,False,True,False,True,True,False,True,True,False,False,True,False,True,True
36,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A314XJY8V1YL12,False,True,False,True,True,False,False,True,False,True,True,False,True,True
37,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,AMX5R6NLYNA2K,False,True,False,True,True,False,False,True,False,True,False,True,True,True
38,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A1L8RL58MYU4NC,False,True,False,True,True,False,False,True,False,True,False,True,True,True
39,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A2KJ983WWTEK4L,False,True,False,True,True,False,True,True,False,False,True,False,True,True
40,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A22KRF782ELLB0,False,True,False,True,True,False,False,True,False,True,True,False,True,True
41,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A18LFH7XW61JO9,False,True,False,True,True,False,False,True,False,True,False,True,True,True
42,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A3UUH3632AI3ZX,True,False,False,True,True,False,False,False,True,True,False,True,True,True
43,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A3I1W58P6SIV26,False,True,False,True,True,False,False,True,False,True,True,False,True,True
44,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A3TUMZ954ORSUC,False,True,False,True,True,False,False,True,False,True,True,False,True,True
45,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A2UF2FRGVW4T89,False,True,False,True,True,False,False,True,False,True,True,False,True,True
46,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A16FIPBHBYLFKY,False,True,False,True,True,False,True,True,False,False,False,True,True,True
47,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A1S88VQY8G8CNC,False,True,False,True,False,True,False,True,False,True,True,False,True,True
48,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A1IU5OP7BBZHZ7,False,True,True,False,True,False,False,True,False,True,True,False,True,True
49,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A11SX02CICZN85,False,True,False,True,True,False,True,True,False,False,True,False,True,True
50,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A3169N2SCN3ENK,False,True,False,True,False,True,False,True,False,True,True,False,True,True
51,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A2QD9PJUKW7PKK,False,True,False,True,True,False,False,True,False,True,False,True,True,True
52,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A3QZMGTVA4VO44,False,True,False,True,True,False,True,True,False,False,True,False,True,True
53,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,ASWZO1WY1UHEP,False,True,True,False,True,False,False,True,False,True,True,False,True,True
54,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A1NH9LK567B862,False,True,True,False,False,True,False,True,False,True,False,True,True,True
55,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,APSN3KV49VLKX,False,True,True,False,False,True,False,True,False,True,True,False,True,True
56,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A36LOA6VLJU157,True,False,False,True,True,False,True,False,True,False,False,True,True,True
57,https://www.cs.umb.edu/~srikark/selected_videos/4f2dda223f_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/049dbc8289_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_41.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_127.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b8a4c17fbe_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_175.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_20.mp4,A1Q7VWUBIJOK17,False,True,False,True,True,False,False,True,False,True,False,True,True,True
